type,entry_time,entry_price,exit_time,exit_price,contracts,pnl,pnl_usd,result,equity_after,day
short,2025-03-05 02:21:00-06:00,5884.75,2025-03-05 02:26:00-06:00,5886.207142857143,5,-3.4571428571425713,-86.42857142856428,stop_loss,3983.228571428569,20250305
long,2025-03-05 04:12:00-06:00,5887.0,2025-03-05 04:14:00-06:00,5885.971428571429,5,-3.028571428571013,-75.71428571427532,stop_loss,3907.5142857142937,20250305
short,2025-03-05 10:58:00-06:00,5839.75,2025-03-05 11:00:00-06:00,5844.007142857143,1,-4.6571428571427536,-23.285714285713766,stop_loss,3884.22857142858,20250305
long,2025-03-05 18:46:00-06:00,5899.0,2025-03-05 18:48:00-06:00,5899.771428571428,5,-1.2285714285717404,-30.71428571429351,take_profit,4082.999999999988,20250306
short,2025-03-05 20:01:00-06:00,5900.0,2025-03-05 20:09:00-06:00,5900.5,5,-2.5,-62.5,stop_loss,4020.499999999988,20250306
short,2025-03-05 21:37:00-06:00,5897.5,2025-03-05 21:43:00-06:00,5898.0,5,-2.5,-62.5,stop_loss,3957.999999999988,20250306
long,2025-03-05 23:51:00-06:00,5899.5,2025-03-05 23:53:00-06:00,5899.0,5,-2.5,-62.5,stop_loss,3895.499999999988,20250306
long,2025-03-06 01:14:00-06:00,5902.25,2025-03-06 01:16:00-06:00,5901.75,5,-2.5,-62.5,stop_loss,3832.999999999988,20250306
short,2025-03-06 05:44:00-06:00,5848.0,2025-03-06 05:49:00-06:00,5849.042857142857,5,-3.0428571428574287,-76.07142857143572,stop_loss,3756.9285714285525,20250306
short,2025-03-06 07:37:00-06:00,5840.75,2025-03-06 07:46:00-06:00,5832.564285714286,2,7.385714285714312,73.85714285714312,take_profit,3830.7857142856956,20250306
short,2025-03-06 08:52:00-06:00,5828.0,2025-03-06 09:03:00-06:00,5833.357142857143,1,-5.757142857143117,-28.785714285715585,stop_loss,3801.99999999998,20250306
long,2025-03-06 21:18:00-06:00,5816.5,2025-03-06 21:21:00-06:00,5815.685714285714,5,-2.8142857142856883,-70.35714285714221,stop_loss,4030.7142857142817,20250307
long,2025-03-06 23:08:00-06:00,5814.25,2025-03-06 23:12:00-06:00,5813.75,5,-2.5,-62.5,stop_loss,3968.2142857142817,20250307
short,2025-03-07 01:03:00-06:00,5810.25,2025-03-07 01:05:00-06:00,5811.05,5,-2.800000000000182,-70.00000000000455,stop_loss,3898.214285714277,20250307
long,2025-03-07 01:42:00-06:00,5806.5,2025-03-07 01:44:00-06:00,5809.2,5,0.6999999999998181,17.499999999995453,take_profit,3915.7142857142726,20250307
long,2025-03-07 04:05:00-06:00,5815.5,2025-03-07 04:07:00-06:00,5814.542857142857,5,-2.9571428571425713,-73.92857142856428,stop_loss,3841.7857142857083,20250307
short,2025-03-07 11:34:00-06:00,5763.25,2025-03-07 11:37:00-06:00,5768.135714285714,1,-5.28571428571413,-26.42857142857065,stop_loss,3815.3571428571377,20250307
long,2025-03-09 22:13:00-05:00,5800.75,2025-03-09 22:16:00-05:00,5802.85,5,0.1000000000003638,2.500000000009095,take_profit,4087.91428571429,20250310
long,2025-03-10 00:00:00-05:00,5799.75,2025-03-10 00:02:00-05:00,5801.807142857143,5,0.0571428571429351,1.4285714285733775,take_profit,4089.3428571428635,20250310
short,2025-03-10 10:33:00-05:00,5727.5,2025-03-10 10:36:00-05:00,5731.214285714285,2,-4.514285714285324,-45.142857142853245,stop_loss,4044.2000000000103,20250310
long,2025-03-11 00:00:00-05:00,5682.25,2025-03-11 00:02:00-05:00,5681.564285714286,5,-2.6857142857143117,-67.14285714285779,stop_loss,4013.914285714281,20250311
short,2025-03-11 10:12:00-05:00,5650.0,2025-03-11 10:40:00-05:00,5656.4857142857145,1,-6.885714285714494,-34.42857142857247,stop_loss,3979.4857142857086,20250311
short,2025-03-11 12:47:00-05:00,5617.75,2025-03-11 12:56:00-05:00,5604.85,1,12.499999999999636,62.49999999999818,take_profit,4041.9857142857068,20250311
long,2025-03-11 19:38:00-05:00,5641.0,2025-03-11 19:40:00-05:00,5639.871428571429,5,-3.1285714285713766,-78.21428571428442,stop_loss,4005.771428571425,20250312
long,2025-03-11 21:41:00-05:00,5643.25,2025-03-11 21:44:00-05:00,5642.635714285714,5,-2.61428571428587,-65.35714285714675,stop_loss,3940.4142857142783,20250312
long,2025-03-12 08:19:00-05:00,5681.75,2025-03-12 08:31:00-05:00,5689.378571428571,3,6.428571428571376,96.42857142857065,take_profit,4036.842857142849,20250312
long,2025-03-12 12:53:00-05:00,5663.75,2025-03-12 12:55:00-05:00,5660.564285714286,2,-3.9857142857143115,-39.85714285714312,stop_loss,3996.985714285706,20250312
long,2025-03-13 05:56:00-05:00,5653.5,2025-03-13 05:58:00-05:00,5652.4,5,-3.100000000000364,-77.5000000000091,stop_loss,4003.1857142857,20250313
short,2025-03-13 11:39:00-05:00,5608.0,2025-03-13 11:44:00-05:00,5595.4857142857145,1,12.114285714285506,60.57142857142753,take_profit,4063.7571428571277,20250313
short,2025-03-13 13:03:00-05:00,5578.5,2025-03-13 13:07:00-05:00,5582.2,2,-4.499999999999818,-44.99999999999818,stop_loss,4018.7571428571296,20250313
long,2025-03-13 23:28:00-05:00,5618.5,2025-03-13 23:30:00-05:00,5618.0,5,-2.5,-62.5,stop_loss,4022.699999999995,20250314
long,2025-03-14 00:03:00-05:00,5621.0,2025-03-14 00:09:00-05:00,5620.5,5,-2.5,-62.5,stop_loss,3960.199999999995,20250314
short,2025-03-14 01:41:00-05:00,5614.25,2025-03-14 01:45:00-05:00,5615.164285714286,5,-2.914285714286052,-72.8571428571513,stop_loss,3887.3428571428435,20250314
long,2025-03-14 05:14:00-05:00,5616.0,2025-03-14 05:16:00-05:00,5614.842857142857,5,-3.157142857143299,-78.92857142858247,stop_loss,3808.414285714261,20250314
long,2025-03-14 08:16:00-05:00,5627.5,2025-03-14 08:18:00-05:00,5626.085714285714,5,-3.414285714286052,-85.3571428571513,stop_loss,3723.0571428571097,20250314
long,2025-03-14 11:12:00-05:00,5669.0,2025-03-14 11:16:00-05:00,5666.328571428571,2,-3.471428571428805,-34.71428571428805,stop_loss,3688.3428571428217,20250314
short,2025-03-16 22:48:00-05:00,5663.75,2025-03-16 22:50:00-05:00,5661.95,5,-0.1999999999998181,-4.9999999999954525,take_profit,4062.242857142855,20250317
long,2025-03-17 06:32:00-05:00,5680.25,2025-03-17 06:40:00-05:00,5684.107142857143,5,1.857142857143117,46.428571428577925,take_profit,4108.671428571433,20250317
long,2025-03-17 07:03:00-05:00,5672.75,2025-03-17 07:07:00-05:00,5671.25,5,-3.5,-87.5,stop_loss,4021.1714285714334,20250317
long,2025-03-17 09:05:00-05:00,5706.75,2025-03-17 09:12:00-05:00,5719.778571428571,1,12.628571428571012,63.142857142855064,take_profit,4084.3142857142884,20250317
short,2025-03-17 20:08:00-05:00,5729.25,2025-03-17 20:16:00-05:00,5726.25,5,1.0,25.0,take_profit,4103.028571428565,20250318
short,2025-03-17 23:16:00-05:00,5715.25,2025-03-17 23:27:00-05:00,5713.707142857143,5,-0.4571428571425713,-11.428571428564283,take_profit,4091.6000000000004,20250318
short,2025-03-18 11:14:00-05:00,5670.75,2025-03-18 11:29:00-05:00,5673.2642857142855,3,-3.7142857142855066,-55.7142857142826,stop_loss,4035.8857142857178,20250318
long,2025-03-18 21:48:00-05:00,5681.0,2025-03-18 21:50:00-05:00,5680.328571428571,5,-2.6714285714288053,-66.78571428572013,stop_loss,4008.0714285714166,20250319
long,2025-03-19 09:44:00-05:00,5699.75,2025-03-19 09:46:00-05:00,5697.05,2,-3.499999999999818,-34.99999999999818,stop_loss,3973.0714285714184,20250319
long,2025-03-19 12:05:00-05:00,5704.0,2025-03-19 12:08:00-05:00,5701.814285714286,3,-3.385714285714312,-50.78571428571468,stop_loss,3922.2857142857038,20250319
long,2025-03-20 00:01:00-05:00,5756.25,2025-03-20 00:03:00-05:00,5755.75,5,-2.5,-62.5,stop_loss,4002.799999999994,20250320
short,2025-03-20 03:04:00-05:00,5752.5,2025-03-20 03:07:00-05:00,5753.557142857143,5,-3.057142857142935,-76.42857142857338,stop_loss,3926.3714285714204,20250320
long,2025-03-20 03:46:00-05:00,5754.0,2025-03-20 03:48:00-05:00,5756.742857142857,5,0.7428571428572468,18.57142857143117,take_profit,3944.9428571428516,20250320
short,2025-03-20 05:52:00-05:00,5699.0,2025-03-20 05:54:00-05:00,5701.8,2,-3.6000000000001817,-36.00000000000182,stop_loss,3908.94285714285,20250320
short,2025-03-20 08:36:00-05:00,5705.0,2025-03-20 08:42:00-05:00,5708.385714285714,2,-4.18571428571413,-41.8571428571413,stop_loss,3867.0857142857085,20250320
long,2025-03-20 10:33:00-05:00,5741.75,2025-03-20 10:35:00-05:00,5738.907142857143,2,-3.642857142856701,-36.42857142856701,stop_loss,3830.6571428571415,20250320
long,2025-03-20 21:10:00-05:00,5719.5,2025-03-20 21:12:00-05:00,5718.857142857143,5,-2.642857142856883,-66.07142857142208,stop_loss,3982.985714285715,20250321
short,2025-03-23 18:34:00-05:00,5745.75,2025-03-23 18:37:00-05:00,5746.635714285714,5,-2.88571428571413,-72.14285714285325,stop_loss,3974.271428571427,20250324
long,2025-03-23 22:30:00-05:00,5754.5,2025-03-23 22:34:00-05:00,5753.9857142857145,5,-2.5142857142855064,-62.85714285713766,stop_loss,3911.4142857142892,20250324
long,2025-03-24 00:02:00-05:00,5755.75,2025-03-24 00:04:00-05:00,5755.25,5,-2.5,-62.5,stop_loss,3848.9142857142892,20250324
long,2025-03-24 04:27:00-05:00,5774.25,2025-03-24 04:30:00-05:00,5773.092857142857,5,-3.157142857143299,-78.92857142858247,stop_loss,3769.9857142857068,20250324
long,2025-03-24 07:17:00-05:00,5781.25,2025-03-24 07:22:00-05:00,5783.992857142857,5,0.7428571428572468,18.57142857143117,take_profit,3788.557142857138,20250324
long,2025-03-24 08:25:00-05:00,5784.0,2025-03-24 08:29:00-05:00,5782.757142857143,5,-3.242857142857247,-81.07142857143117,stop_loss,3707.4857142857068,20250324
long,2025-03-24 10:40:00-05:00,5807.25,2025-03-24 10:52:00-05:00,5811.921428571429,4,3.071428571428805,61.428571428576106,take_profit,3768.914285714283,20250324
long,2025-03-24 11:29:00-05:00,5807.25,2025-03-24 11:40:00-05:00,5804.95,3,-3.500000000000182,-52.500000000002736,stop_loss,3716.41428571428,20250324
long,2025-03-24 13:05:00-05:00,5800.25,2025-03-24 13:09:00-05:00,5798.364285714286,3,-3.08571428571413,-46.285714285711954,stop_loss,3670.128571428568,20250324
short,2025-03-25 00:01:00-05:00,5806.25,2025-03-25 00:03:00-05:00,5805.35,5,-1.1000000000003638,-27.500000000009095,take_profit,4001.8428571428426,20250325
long,2025-03-25 02:36:00-05:00,5809.0,2025-03-25 02:44:00-05:00,5808.4,5,-2.600000000000364,-65.0000000000091,stop_loss,3936.8428571428335,20250325
long,2025-03-25 07:56:00-05:00,5827.25,2025-03-25 07:58:00-05:00,5826.407142857143,5,-2.842857142856701,-71.07142857141753,stop_loss,3865.771428571416,20250325
long,2025-03-25 08:31:00-05:00,5826.75,2025-03-25 08:34:00-05:00,5825.15,4,-3.200000000000364,-64.00000000000728,stop_loss,3801.7714285714087,20250325
short,2025-03-26 00:00:00-05:00,5825.75,2025-03-26 00:02:00-05:00,5826.25,5,-2.5,-62.5,stop_loss,3957.099999999994,20250326
long,2025-03-26 02:52:00-05:00,5825.5,2025-03-26 02:56:00-05:00,5825.0,5,-2.5,-62.5,stop_loss,3894.599999999994,20250326
long,2025-03-26 08:19:00-05:00,5826.25,2025-03-26 08:23:00-05:00,5825.164285714286,5,-3.085714285713948,-77.1428571428487,stop_loss,3817.4571428571453,20250326
short,2025-03-26 11:30:00-05:00,5784.75,2025-03-26 11:33:00-05:00,5778.364285714286,3,5.18571428571413,77.78571428571195,take_profit,3895.2428571428572,20250326
short,2025-03-26 13:13:00-05:00,5762.75,2025-03-26 13:25:00-05:00,5765.221428571429,3,-3.6714285714289874,-55.071428571434815,stop_loss,3840.1714285714224,20250326
long,2025-03-26 20:34:00-05:00,5749.75,2025-03-26 20:40:00-05:00,5752.621428571429,5,0.8714285714286234,21.785714285715585,take_profit,4034.8142857142807,20250327
long,2025-03-27 00:02:00-05:00,5767.75,2025-03-27 00:06:00-05:00,5767.221428571429,5,-2.528571428571013,-63.21428571427532,stop_loss,3971.6000000000054,20250327
long,2025-03-27 10:30:00-05:00,5763.75,2025-03-27 10:33:00-05:00,5761.007142857143,2,-3.5428571428572466,-35.42857142857247,stop_loss,3936.171428571433,20250327
short,2025-03-27 18:52:00-05:00,5736.25,2025-03-27 18:55:00-05:00,5737.121428571429,5,-2.8714285714286234,-71.78571428571558,stop_loss,3936.0428571428497,20250328
long,2025-03-27 20:46:00-05:00,5740.0,2025-03-27 20:50:00-05:00,5739.314285714286,5,-2.6857142857143117,-67.14285714285779,stop_loss,3868.899999999992,20250328
long,2025-03-28 00:01:00-05:00,5743.75,2025-03-28 00:04:00-05:00,5744.992857142857,5,-0.7571428571427532,-18.92857142856883,take_profit,3849.971428571423,20250328
long,2025-03-28 06:06:00-05:00,5730.0,2025-03-28 06:13:00-05:00,5728.871428571429,5,-3.1285714285713766,-78.21428571428442,stop_loss,3771.7571428571387,20250328
short,2025-03-28 13:01:00-05:00,5632.0,2025-03-28 13:10:00-05:00,5634.228571428572,3,-3.4285714285717406,-51.42857142857611,stop_loss,3720.3285714285626,20250328
short,2025-03-30 23:29:00-05:00,5582.0,2025-03-30 23:33:00-05:00,5582.885714285714,5,-2.88571428571413,-72.14285714285325,stop_loss,3922.8142857142834,20250331
short,2025-03-31 07:35:00-05:00,5570.5,2025-03-31 07:37:00-05:00,5572.628571428571,3,-3.3285714285713768,-49.928571428570656,stop_loss,3872.8857142857128,20250331
long,2025-03-31 11:08:00-05:00,5593.25,2025-03-31 11:10:00-05:00,5590.078571428571,2,-3.971428571428805,-39.71428571428805,stop_loss,3833.1714285714247,20250331
long,2025-03-31 11:58:00-05:00,5598.25,2025-03-31 12:05:00-05:00,5606.992857142857,2,7.942857142857247,79.42857142857247,take_profit,3912.599999999997,20250331
long,2025-03-31 22:32:00-05:00,5634.25,2025-03-31 22:35:00-05:00,5633.435714285714,5,-2.8142857142856883,-70.35714285714221,stop_loss,3922.357142857137,20250401
long,2025-04-01 05:01:00-05:00,5652.0,2025-04-01 05:03:00-05:00,5650.242857142857,4,-3.3571428571427533,-67.14285714285506,stop_loss,3855.214285714282,20250401
long,2025-04-01 11:28:00-05:00,5673.0,2025-04-01 11:30:00-05:00,5669.528571428571,2,-4.271428571428987,-42.71428571428987,stop_loss,3812.4999999999923,20250401
short,2025-04-01 20:53:00-05:00,5671.5,2025-04-01 21:03:00-05:00,5668.714285714285,5,0.7857142857146755,19.642857142866887,take_profit,4001.914285714289,20250402
short,2025-04-01 23:40:00-05:00,5667.25,2025-04-01 23:42:00-05:00,5667.75,5,-2.5,-62.5,stop_loss,3939.414285714289,20250402
short,2025-04-02 00:00:00-05:00,5668.25,2025-04-02 00:03:00-05:00,5666.792857142857,5,-0.5428571428574287,-13.571428571435717,take_profit,3925.842857142853,20250402
short,2025-04-02 03:34:00-05:00,5662.25,2025-04-02 03:42:00-05:00,5663.835714285714,4,-3.185714285713948,-63.71428571427896,stop_loss,3862.128571428574,20250402
short,2025-04-02 08:34:00-05:00,5632.25,2025-04-02 08:36:00-05:00,5635.364285714286,2,-3.91428571428587,-39.1428571428587,stop_loss,3822.9857142857154,20250402
long,2025-04-02 10:50:00-05:00,5679.5,2025-04-02 10:52:00-05:00,5675.771428571428,2,-4.52857142857174,-45.285714285717404,stop_loss,3777.699999999998,20250402
long,2025-04-02 12:32:00-05:00,5718.25,2025-04-02 12:37:00-05:00,5715.321428571428,2,-3.7285714285715583,-37.285714285715585,stop_loss,3740.4142857142824,20250402
long,2025-04-02 22:44:00-05:00,5547.75,2025-04-02 22:59:00-05:00,5553.964285714285,3,5.014285714285324,75.21428571427987,take_profit,4039.871428571416,20250403
long,2025-04-02 23:29:00-05:00,5552.25,2025-04-02 23:34:00-05:00,5556.964285714285,5,2.7142857142853245,67.85714285713311,take_profit,4107.728571428549,20250403
long,2025-04-03 00:02:00-05:00,5559.25,2025-04-03 00:08:00-05:00,5557.535714285715,4,-3.3142857142853246,-66.28571428570649,stop_loss,4041.4428571428425,20250403
short,2025-04-03 07:09:00-05:00,5530.0,2025-04-03 07:12:00-05:00,5533.385714285714,2,-4.18571428571413,-41.8571428571413,stop_loss,3999.585714285701,20250403
short,2025-04-03 10:16:00-05:00,5481.5,2025-04-03 10:26:00-05:00,5486.957142857143,1,-5.857142857142572,-29.285714285712857,stop_loss,3970.2999999999884,20250403
short,2025-04-03 10:41:00-05:00,5500.5,2025-04-03 10:50:00-05:00,5484.3,1,15.799999999999818,78.99999999999909,take_profit,4049.2999999999874,20250403
long,2025-04-03 19:41:00-05:00,5423.0,2025-04-03 19:45:00-05:00,5421.257142857143,4,-3.342857142857247,-66.85714285714494,stop_loss,3907.9714285714194,20250404
short,2025-04-04 00:03:00-05:00,5385.5,2025-04-04 00:08:00-05:00,5387.1,4,-3.200000000000364,-64.00000000000728,stop_loss,3843.971428571412,20250404
long,2025-04-04 01:18:00-05:00,5416.5,2025-04-04 01:27:00-05:00,5423.571428571428,3,5.871428571428441,88.07142857142662,take_profit,3932.042857142839,20250404
short,2025-04-04 06:58:00-05:00,5284.75,2025-04-04 07:07:00-05:00,5262.807142857143,1,21.542857142857066,107.71428571428532,take_profit,4039.757142857124,20250404
long,2025-04-06 21:39:00-05:00,4953.75,2025-04-06 21:47:00-05:00,4970.85,1,16.700000000000365,83.50000000000182,take_profit,4079.199999999994,20250407
long,2025-04-06 22:35:00-05:00,4926.25,2025-04-06 22:52:00-05:00,4940.95,1,14.299999999999818,71.49999999999909,take_profit,4150.699999999993,20250407
short,2025-04-07 02:14:00-05:00,4877.75,2025-04-07 02:16:00-05:00,4885.964285714285,1,-8.614285714285325,-43.07142857142662,stop_loss,4107.628571428567,20250407
long,2025-04-07 21:42:00-05:00,5177.0,2025-04-07 22:16:00-05:00,5174.885714285714,3,-3.3142857142858704,-49.71428571428806,stop_loss,3968.371428571419,20250408
long,2025-04-07 23:33:00-05:00,5160.5,2025-04-07 23:35:00-05:00,5158.5,3,-3.2,-48.00000000000001,stop_loss,3920.371428571419,20250408
long,2025-04-08 09:44:00-05:00,5269.25,2025-04-08 09:48:00-05:00,5262.707142857143,1,-6.942857142857429,-34.71428571428714,stop_loss,3885.657142857132,20250408
short,2025-04-08 19:45:00-05:00,4939.5,2025-04-08 19:53:00-05:00,4925.785714285715,1,13.314285714285324,66.57142857142662,take_profit,4071.1999999999903,20250409
long,2025-04-08 21:50:00-05:00,4970.5,2025-04-08 21:55:00-05:00,4966.585714285714,2,-4.714285714286052,-47.14285714286052,stop_loss,4024.0571428571297,20250409
long,2025-04-09 03:07:00-05:00,5006.0,2025-04-09 03:14:00-05:00,4998.457142857143,1,-7.942857142857429,-39.71428571428714,stop_loss,3984.3428571428426,20250409
long,2025-04-09 03:34:00-05:00,4982.75,2025-04-09 03:41:00-05:00,5004.307142857143,1,21.157142857142937,105.78571428571468,take_profit,4090.1285714285573,20250409
short,2025-04-09 07:46:00-05:00,4941.25,2025-04-09 07:48:00-05:00,4946.692857142857,1,-5.842857142857065,-29.214285714285325,stop_loss,4060.914285714272,20250409
short,2025-04-09 20:02:00-05:00,5505.25,2025-04-09 20:04:00-05:00,5495.092857142857,2,9.357142857143298,93.57142857143299,take_profit,4114.171428571424,20250410
short,2025-04-09 21:19:00-05:00,5481.0,2025-04-09 21:25:00-05:00,5473.885714285714,3,5.91428571428587,88.71428571428805,take_profit,4202.885714285712,20250410
short,2025-04-09 22:53:00-05:00,5456.5,2025-04-09 23:07:00-05:00,5448.4,3,6.900000000000364,103.50000000000546,take_profit,4306.385714285718,20250410
short,2025-04-10 00:01:00-05:00,5449.5,2025-04-10 00:03:00-05:00,5451.214285714285,5,-3.7142857142853245,-92.85714285713311,stop_loss,4213.528571428585,20250410
short,2025-04-10 05:15:00-05:00,5416.75,2025-04-10 05:19:00-05:00,5421.635714285714,1,-5.28571428571413,-26.42857142857065,stop_loss,4187.100000000014,20250410
short,2025-04-10 06:37:00-05:00,5410.75,2025-04-10 06:52:00-05:00,5398.835714285714,2,11.114285714286051,111.14285714286052,take_profit,4298.2428571428745,20250410
short,2025-04-10 20:49:00-05:00,5263.0,2025-04-10 20:51:00-05:00,5267.757142857143,1,-5.1571428571427536,-25.785714285713766,stop_loss,4019.0999999999935,20250411
long,2025-04-10 23:52:00-05:00,5302.75,2025-04-10 23:54:00-05:00,5300.278571428571,3,-3.6714285714289874,-55.071428571434815,stop_loss,3964.0285714285587,20250411
long,2025-04-11 12:19:00-05:00,5353.25,2025-04-11 12:31:00-05:00,5346.507142857143,1,-7.142857142857247,-35.714285714286234,stop_loss,3928.3142857142725,20250411
long,2025-04-14 04:18:00-05:00,5462.75,2025-04-14 04:24:00-05:00,5460.864285714286,4,-3.48571428571413,-69.7142857142826,stop_loss,3959.1999999999957,20250414
long,2025-04-14 06:43:00-05:00,5468.75,2025-04-14 06:49:00-05:00,5466.492857142857,3,-3.4571428571427534,-51.857142857141305,stop_loss,3907.3428571428544,20250414
short,2025-04-14 12:24:00-05:00,5438.0,2025-04-14 12:29:00-05:00,5424.071428571428,1,13.528571428571558,67.64285714285779,take_profit,3974.985714285712,20250414
long,2025-04-14 20:40:00-05:00,5433.0,2025-04-14 20:56:00-05:00,5431.685714285714,5,-3.3142857142856883,-82.85714285714221,stop_loss,3952.642857142851,20250415
long,2025-04-15 03:04:00-05:00,5446.75,2025-04-15 03:12:00-05:00,5456.2642857142855,2,8.714285714285506,87.14285714285506,take_profit,4039.785714285706,20250415
long,2025-04-15 09:18:00-05:00,5454.0,2025-04-15 09:20:00-05:00,5447.628571428571,1,-6.771428571428624,-33.85714285714312,stop_loss,4005.928571428563,20250415
short,2025-04-16 01:12:00-05:00,5354.25,2025-04-16 01:14:00-05:00,5356.478571428572,3,-3.4285714285717406,-51.42857142857611,stop_loss,3982.6999999999884,20250416
long,2025-04-16 04:59:00-05:00,5383.0,2025-04-16 05:03:00-05:00,5390.242857142857,3,6.042857142857247,90.6428571428587,take_profit,4073.342857142847,20250416
long,2025-04-17 00:00:00-05:00,5344.5,2025-04-17 00:21:00-05:00,5343.9,5,-2.600000000000364,-65.0000000000091,stop_loss,3971.742857142841,20250417
short,2025-04-17 07:02:00-05:00,5336.5,2025-04-17 07:04:00-05:00,5339.057142857143,3,-3.7571428571429353,-56.357142857144034,stop_loss,3915.385714285697,20250417
short,2025-04-17 07:36:00-05:00,5344.0,2025-04-17 07:41:00-05:00,5333.414285714286,2,9.785714285713947,97.85714285713948,take_profit,4013.2428571428363,20250417
short,2025-04-17 10:07:00-05:00,5321.0,2025-04-17 10:11:00-05:00,5326.185714285714,1,-5.585714285714312,-27.92857142857156,stop_loss,3985.3142857142648,20250417
long,2025-04-17 00:00:00-05:00,5344.5,2025-04-17 00:21:00-05:00,5343.9,5,-2.600000000000364,-65.0000000000091,stop_loss,3969.585714285697,20250418
short,2025-04-17 07:02:00-05:00,5336.5,2025-04-17 07:04:00-05:00,5339.057142857143,3,-3.7571428571429353,-56.357142857144034,stop_loss,3913.228571428553,20250418
short,2025-04-17 07:36:00-05:00,5344.0,2025-04-17 07:41:00-05:00,5333.414285714286,2,9.785714285713947,97.85714285713948,take_profit,4011.0857142856926,20250418
short,2025-04-17 10:07:00-05:00,5321.0,2025-04-17 10:11:00-05:00,5326.185714285714,1,-5.585714285714312,-27.92857142857156,stop_loss,3983.157142857121,20250418
long,2025-04-17 13:50:00-05:00,5335.75,2025-04-17 13:53:00-05:00,5348.992857142857,1,12.842857142857246,64.21428571428623,take_profit,4047.3714285714073,20250418
long,2025-04-20 19:51:00-05:00,5293.0,2025-04-20 19:54:00-05:00,5291.142857142857,4,-3.457142857143117,-69.14285714286234,stop_loss,3976.1285714285573,20250421
short,2025-04-20 23:09:00-05:00,5272.75,2025-04-20 23:42:00-05:00,5269.492857142857,5,1.2571428571427532,31.42857142856883,take_profit,4007.557142857126,20250421
long,2025-04-21 01:20:00-05:00,5273.25,2025-04-21 01:23:00-05:00,5272.307142857143,5,-2.942857142857065,-73.57142857142662,stop_loss,3933.9857142856995,20250421
short,2025-04-21 05:06:00-05:00,5260.25,2025-04-21 05:10:00-05:00,5257.121428571429,5,1.1285714285713766,28.214285714284415,take_profit,3962.199999999984,20250421
short,2025-04-21 11:36:00-05:00,5169.75,2025-04-21 11:39:00-05:00,5172.564285714286,2,-3.614285714285688,-36.14285714285688,stop_loss,3926.057142857127,20250421
long,2025-04-21 19:41:00-05:00,5201.75,2025-04-21 19:46:00-05:00,5205.521428571428,5,1.7714285714282596,44.28571428570649,take_profit,4081.9285714285543,20250422
long,2025-04-21 20:53:00-05:00,5216.5,2025-04-21 20:57:00-05:00,5214.885714285714,5,-3.61428571428587,-90.35714285714675,stop_loss,3991.5714285714075,20250422
long,2025-04-21 22:07:00-05:00,5210.75,2025-04-21 22:09:00-05:00,5209.692857142857,5,-3.057142857142935,-76.42857142857338,stop_loss,3915.142857142834,20250422
long,2025-04-21 22:58:00-05:00,5203.5,2025-04-21 23:00:00-05:00,5202.314285714286,5,-3.1857142857143117,-79.64285714285779,stop_loss,3835.4999999999764,20250422
long,2025-04-22 04:59:00-05:00,5233.5,2025-04-22 05:01:00-05:00,5232.642857142857,5,-2.857142857143117,-71.42857142857792,stop_loss,3764.0714285713984,20250422
long,2025-04-22 10:30:00-05:00,5292.0,2025-04-22 10:41:00-05:00,5289.442857142857,2,-3.357142857142935,-33.57142857142935,stop_loss,3730.499999999969,20250422
long,2025-04-22 12:11:00-05:00,5303.0,2025-04-22 12:15:00-05:00,5298.257142857143,1,-5.142857142857247,-25.714285714286234,stop_loss,3704.785714285683,20250422
short,2025-04-22 21:41:00-05:00,5392.5,2025-04-22 21:43:00-05:00,5393.7,5,-3.199999999999818,-79.99999999999545,stop_loss,3938.1999999999944,20250423
short,2025-04-22 22:55:00-05:00,5394.5,2025-04-22 23:01:00-05:00,5395.685714285714,5,-3.1857142857143117,-79.64285714285779,stop_loss,3858.5571428571366,20250423
long,2025-04-23 01:05:00-05:00,5399.0,2025-04-23 01:10:00-05:00,5402.814285714286,5,1.8142857142856883,45.35714285714221,take_profit,3903.914285714279,20250423
long,2025-04-23 04:31:00-05:00,5424.5,2025-04-23 04:33:00-05:00,5423.385714285714,5,-3.11428571428587,-77.85714285714675,stop_loss,3826.057142857132,20250423
long,2025-04-23 06:24:00-05:00,5443.0,2025-04-23 06:28:00-05:00,5441.214285714285,4,-3.3857142857146756,-67.71428571429351,stop_loss,3758.3428571428385,20250423
long,2025-04-23 08:07:00-05:00,5444.75,2025-04-23 08:09:00-05:00,5442.835714285714,3,-3.1142857142860523,-46.71428571429079,stop_loss,3711.6285714285477,20250423
short,2025-04-23 23:42:00-05:00,5396.0,2025-04-24 00:06:00-05:00,5397.571428571428,5,-3.5714285714284415,-89.28571428571104,stop_loss,3914.7285714285636,20250424
short,2025-04-24 04:44:00-05:00,5375.25,2025-04-24 04:47:00-05:00,5376.55,5,-3.300000000000182,-82.50000000000455,stop_loss,3832.228571428559,20250424
long,2025-04-24 12:19:00-05:00,5487.75,2025-04-24 12:25:00-05:00,5495.678571428572,2,7.128571428571559,71.28571428571558,take_profit,3903.5142857142746,20250424
long,2025-04-24 20:20:00-05:00,5534.5,2025-04-24 20:22:00-05:00,5533.4,5,-3.100000000000364,-77.5000000000091,stop_loss,3926.7714285714083,20250425
